Iteration,Total-Applicants-Assigned,Total-#-Houses,Disabiled-Applicants-Assigned,%-Disabiled-Applicants-Assigned,Disability-Utility,Distance-Utility,#-Blacks,#-Hispanics,#-Whites,#-Others,%-Blacks,%-Hispanics,%-Whites,%-Others
18,292,292,77,1.0,7.120113129189387,6.313116927955369,114,47,120,11,0.5022026431718062,0.5340909090909091,0.5240174672489083,0.6111111111111112
19,292,292,78,1.0,6.944250590649924,6.313654694877028,110,43,129,10,0.5092592592592593,0.5584415584415584,0.5180722891566265,0.5
20,292,292,67,1.0,7.0409663640703615,6.273225571368167,109,48,124,11,0.5265700483091788,0.5217391304347826,0.5166666666666667,0.4782608695652174
21,292,292,76,1.0,6.639316340693892,6.3308906892320636,113,45,120,14,0.5330188679245284,0.46875,0.5217391304347826,0.5833333333333334
22,292,292,72,1.0,6.769488324252525,6.224152815664002,100,50,129,13,0.5181347150259067,0.5050505050505051,0.5180722891566265,0.6190476190476191
23,292,292,66,1.0,6.7677533926393165,6.276276316063176,112,43,120,17,0.5308056872037915,0.5308641975308642,0.49586776859504134,0.6071428571428571
24,292,292,73,1.0,6.9463461220666085,6.299137092766213,119,40,124,9,0.54337899543379,0.5263157894736842,0.496,0.5294117647058824
25,292,292,67,1.0,6.728668708350719,6.346707939838014,110,47,121,14,0.5314009661835749,0.44761904761904764,0.5260869565217391,0.7
26,292,292,75,1.0,6.706100248302589,6.249890718251007,116,50,116,10,0.5225225225225225,0.5376344086021505,0.5065502183406113,0.5555555555555556
27,292,292,84,1.0,6.494204331940995,6.213596018561625,111,48,121,12,0.5260663507109005,0.4897959183673469,0.51931330472103,0.6
28,292,292,84,1.0,7.0644094108491835,6.153075378133545,110,46,127,9,0.49107142857142855,0.5054945054945055,0.5695067264573991,0.375
29,292,292,67,1.0,6.876258012684262,6.24443114649823,109,39,136,8,0.5165876777251185,0.5416666666666666,0.5230769230769231,0.42105263157894735
30,292,292,74,1.0,6.561432279076159,6.345112411367891,116,39,128,9,0.5087719298245614,0.4936708860759494,0.5378151260504201,0.5294117647058824
31,292,292,88,1.0,6.961489493807744,6.234449292762982,110,49,119,14,0.5392156862745098,0.5212765957446809,0.5042372881355932,0.5
32,292,292,67,1.0,6.83819735540052,6.180399645541408,108,54,117,13,0.5294117647058824,0.5192307692307693,0.5064935064935064,0.5652173913043478
