Iteration,Total-Applicants-Assigned,Total-#-Houses,Disabiled-Applicants-Assigned,%-Disabiled-Applicants-Assigned,Disability-Utility,Distance-Utility,#-Blacks,#-Hispanics,#-Whites,#-Others,%-Blacks,%-Hispanics,%-Whites,%-Others
20,292,292,48,0.6575342465753424,353.49507634864676,6.357716161389428,107,52,124,9,0.5119617224880383,0.5098039215686274,0.5254237288135594,0.6
21,292,292,39,0.639344262295082,330.77730641771365,6.333355532741297,98,45,136,13,0.49746192893401014,0.5232558139534884,0.5271317829457365,0.6190476190476191
22,292,292,46,0.5897435897435898,338.7369413841385,6.317734673030198,110,46,127,9,0.5092592592592593,0.5054945054945055,0.5269709543568465,0.6428571428571429
23,292,292,30,0.5769230769230769,318.11764677980847,6.4221932529425745,116,40,130,6,0.5248868778280543,0.5,0.52,0.5454545454545454
24,292,292,44,0.5866666666666667,331.46311279340654,6.421986330306734,103,46,137,6,0.49047619047619045,0.5168539325842697,0.548,0.46153846153846156
25,292,292,41,0.6029411764705882,330.4325051320544,6.3242554682787135,125,47,110,10,0.5580357142857143,0.573170731707317,0.47619047619047616,0.4
26,292,292,43,0.5584415584415584,361.6416289701242,6.317584002579638,117,37,127,11,0.5294117647058824,0.47435897435897434,0.522633744855967,0.55
27,292,292,49,0.6282051282051282,333.5059382102111,6.392936773342543,117,46,118,11,0.5342465753424658,0.46938775510204084,0.5244444444444445,0.55
28,292,292,45,0.5421686746987951,334.2786300921854,6.346653553404825,121,41,120,10,0.49794238683127573,0.5942028985507246,0.5240174672489083,0.47619047619047616
29,292,292,32,0.5517241379310345,314.90321865891826,6.477504461919978,99,37,150,6,0.4782608695652174,0.4805194805194805,0.5836575875486382,0.2857142857142857
30,292,292,42,0.6176470588235294,340.1174029008497,6.397242572116629,114,38,127,13,0.5229357798165137,0.5277777777777778,0.5059760956175299,0.6190476190476191
31,292,292,32,0.5818181818181818,343.21771977611905,6.371350776184648,117,39,128,8,0.5294117647058824,0.45348837209302323,0.5423728813559322,0.42105263157894735
32,292,292,38,0.5588235294117647,333.7727048866389,6.296760768319844,122,43,117,10,0.5446428571428571,0.48863636363636365,0.5043103448275862,0.5555555555555556
33,292,292,44,0.6111111111111112,325.17499469694064,6.34006068512007,121,37,123,11,0.5307017543859649,0.5068493150684932,0.5103734439834025,0.55
34,292,292,40,0.5970149253731343,357.7727865091561,6.241644970110884,123,40,119,10,0.5694444444444444,0.47619047619047616,0.5021097046413502,0.4
35,292,292,54,0.6666666666666666,349.6406362916484,6.381511323147043,103,46,131,12,0.5421052631578948,0.5411764705882353,0.48880597014925375,0.631578947368421
36,292,292,47,0.5465116279069767,331.01657051593565,6.361608257369924,115,47,116,14,0.5424528301886793,0.5108695652173914,0.49572649572649574,0.5833333333333334
37,292,292,47,0.6438356164383562,334.5806670454096,6.3075135420801365,107,49,128,8,0.5572916666666666,0.5903614457831325,0.46886446886446886,0.5714285714285714
38,292,292,46,0.5897435897435898,338.43059480198315,6.32481606699767,116,46,121,9,0.5087719298245614,0.5054945054945055,0.5401785714285714,0.47368421052631576
39,292,292,42,0.65625,358.5827170830276,6.228052975018172,112,45,123,12,0.5410628019323671,0.4639175257731959,0.5189873417721519,0.5714285714285714
40,292,292,39,0.5652173913043478,326.9485309838121,6.378989298764678,111,55,117,9,0.5091743119266054,0.625,0.4854771784232365,0.6
41,292,292,41,0.5394736842105263,343.251167371212,6.357579311295568,112,45,124,11,0.5161290322580645,0.5172413793103449,0.5210084033613446,0.55
42,292,292,49,0.6621621621621622,358.6685851907501,6.261556840823786,109,45,130,8,0.5369458128078818,0.4787234042553192,0.5306122448979592,0.4
43,292,292,39,0.5416666666666666,356.14781609737923,6.360618583604594,121,49,116,6,0.5041666666666667,0.6049382716049383,0.5043478260869565,0.5454545454545454
44,292,292,41,0.640625,344.3212325356747,6.292329287183522,113,56,117,6,0.551219512195122,0.6086956521739131,0.4775510204081633,0.3
45,292,292,38,0.6129032258064516,327.3527497556771,6.324908335764336,101,51,129,11,0.48325358851674644,0.504950495049505,0.5560344827586207,0.55
46,292,292,51,0.6071428571428571,337.42030671181675,6.364699347226144,100,58,120,14,0.5025125628140703,0.5686274509803921,0.5084745762711864,0.56
47,292,292,45,0.6,354.87972483861734,6.265936881837363,110,40,133,9,0.5445544554455446,0.47058823529411764,0.5115384615384615,0.6
48,292,292,33,0.55,324.30752469681863,6.359376873352096,115,40,124,13,0.5555555555555556,0.46511627906976744,0.5,0.6190476190476191
49,292,292,39,0.5571428571428572,323.5551946405732,6.360047126903594,103,47,131,11,0.5228426395939086,0.4845360824742268,0.5390946502057613,0.44
50,292,292,42,0.5915492957746479,307.1281986635333,6.38648609285916,119,41,119,13,0.54337899543379,0.5394736842105263,0.48770491803278687,0.5652173913043478
51,292,292,39,0.6,334.8982691530032,6.3598749348537895,114,45,124,9,0.4956521739130435,0.5113636363636364,0.5486725663716814,0.5
52,292,292,49,0.6282051282051282,321.78249038031464,6.381591146704014,103,52,128,9,0.5024390243902439,0.5909090909090909,0.5099601593625498,0.5
53,292,292,49,0.6282051282051282,324.5879435560269,6.3806190832093,105,52,125,10,0.5121951219512195,0.5652173913043478,0.51440329218107,0.45454545454545453
54,292,292,43,0.5443037974683544,338.12877972935837,6.372243004972294,133,38,107,14,0.5708154506437768,0.4418604651162791,0.47555555555555556,0.7777777777777778
55,292,292,42,0.6363636363636364,330.1321384024778,6.308061979718262,123,50,113,6,0.5211864406779662,0.5,0.5380952380952381,0.375
56,292,292,42,0.6,307.6200510169576,6.4029039855451515,106,53,123,10,0.48623853211009177,0.654320987654321,0.5061728395061729,0.5
57,292,292,40,0.625,327.64703039907187,6.407297027222228,115,43,126,8,0.5424528301886793,0.5180722891566265,0.5060240963855421,0.4444444444444444
58,292,292,44,0.6470588235294118,337.8775570401917,6.364809640020057,109,43,125,15,0.5317073170731708,0.5180722891566265,0.5020080321285141,0.6
59,292,292,40,0.5633802816901409,323.82036488893993,6.3555506894098714,110,44,124,14,0.5263157894736842,0.5365853658536586,0.4979919678714859,0.6363636363636364
60,292,292,54,0.6666666666666666,360.72923595885834,6.354129165097714,102,47,136,7,0.5368421052631579,0.5465116279069767,0.5037037037037037,0.4375
61,292,292,37,0.5285714285714286,323.74757611289516,6.348209711959759,99,49,133,11,0.5294117647058824,0.494949494949495,0.5277777777777778,0.4583333333333333
62,292,292,54,0.6666666666666666,350.7793932787286,6.308822266572132,107,43,130,12,0.5376884422110553,0.4725274725274725,0.5241935483870968,0.5
63,292,292,47,0.6911764705882353,375.98562231553746,6.229257287054705,102,54,129,7,0.5151515151515151,0.5625,0.5098814229249012,0.4666666666666667
64,292,292,40,0.5128205128205128,312.78037981478826,6.422320301162273,116,45,117,14,0.5155555555555555,0.5056179775280899,0.5154185022026432,0.6666666666666666
65,292,292,46,0.5609756097560976,331.95399864809565,6.435355968541029,109,41,128,14,0.4977168949771689,0.47674418604651164,0.5423728813559322,0.6666666666666666
66,292,292,37,0.578125,307.2804446207839,6.485926604155294,112,56,116,8,0.5258215962441315,0.5833333333333334,0.49361702127659574,0.4444444444444444
67,292,292,55,0.7142857142857143,333.5724649701142,6.4307332600984495,120,43,116,13,0.5405405405405406,0.5058823529411764,0.5065502183406113,0.5
