Iteration,Total-Applicants-Assigned,Total-#-Houses,Disabiled-Applicants-Assigned,%-Disabiled-Applicants-Assigned,Disability-Utility,Distance-Utility,#-Blacks,#-Hispanics,#-Whites,#-Others,%-Blacks,%-Hispanics,%-Whites,%-Others
65,292,292,65,1.0,338.68304256958413,6.265897624929987,114,48,120,10,0.5302325581395348,0.46153846153846156,0.5357142857142857,0.5263157894736842
66,292,292,78,1.0,317.2475805694209,6.393478731676839,100,51,131,10,0.4878048780487805,0.5666666666666667,0.5303643724696356,0.5
67,292,292,66,1.0,333.054430144566,6.282192416204286,102,47,131,12,0.5177664974619289,0.5,0.5303643724696356,0.5
68,292,292,66,1.0,323.1608016072721,6.450115524097031,106,46,129,11,0.4711111111111111,0.5287356321839081,0.5758928571428571,0.4230769230769231
69,292,292,75,1.0,340.45756630735593,6.243545223777089,108,51,123,10,0.5373134328358209,0.5666666666666667,0.48046875,0.6666666666666666
70,292,292,70,1.0,326.4770246317888,6.28447658403091,106,40,134,12,0.48847926267281105,0.45454545454545453,0.5606694560669456,0.6666666666666666
71,292,292,64,1.0,326.4312251966386,6.279672432664083,107,43,137,5,0.5219512195121951,0.46236559139784944,0.545816733067729,0.38461538461538464
72,292,292,64,1.0,345.42120364554637,6.2222907772550515,105,47,134,6,0.5585106382978723,0.5164835164835165,0.5056603773584906,0.3333333333333333
73,292,292,73,1.0,327.0870879704374,6.314760015678222,111,40,135,6,0.5362318840579711,0.47058823529411764,0.531496062992126,0.375
74,292,292,62,1.0,349.4532554323257,6.200535598534092,106,47,130,9,0.5492227979274611,0.47,0.5158730158730159,0.5294117647058824
75,292,292,69,1.0,338.99027094210305,6.296581048381497,110,49,129,4,0.5069124423963134,0.550561797752809,0.5512820512820513,0.18181818181818182
76,292,292,69,1.0,319.9242409853127,6.27458694653211,112,48,122,10,0.5233644859813084,0.5581395348837209,0.5083333333333333,0.45454545454545453
77,292,292,64,1.0,351.5110888978435,6.336176889005387,110,39,133,10,0.514018691588785,0.5131578947368421,0.5298804780876494,0.47619047619047616
78,292,292,79,1.0,320.4008410268091,6.336872299534055,105,47,134,6,0.5223880597014925,0.47474747474747475,0.551440329218107,0.3157894736842105
79,292,292,79,1.0,321.02981384657085,6.361538099756781,98,53,132,9,0.5157894736842106,0.5408163265306123,0.5176470588235295,0.47368421052631576
80,292,292,76,1.0,335.07306610075904,6.186800737335619,108,36,132,16,0.5118483412322274,0.391304347826087,0.5641025641025641,0.64
81,292,292,72,1.0,346.9772450504108,6.241228338729351,105,45,135,7,0.5384615384615384,0.5,0.5172413793103449,0.4375
82,292,292,67,1.0,327.1647431523468,6.283491639461985,112,47,123,10,0.5185185185185185,0.5280898876404494,0.5082644628099173,0.6666666666666666
83,292,292,74,1.0,312.0554919147763,6.284906788502708,107,47,128,10,0.5404040404040404,0.46534653465346537,0.5333333333333333,0.43478260869565216
84,292,292,71,1.0,316.06247337487036,6.354155394669821,114,46,117,15,0.5158371040723982,0.5227272727272727,0.508695652173913,0.6521739130434783
85,292,292,68,1.0,307.9775828510561,6.266896292206855,109,55,121,7,0.529126213592233,0.514018691588785,0.5148936170212766,0.5
86,292,292,60,1.0,309.5602991299621,6.341317210094831,98,55,129,10,0.46226415094339623,0.6179775280898876,0.548936170212766,0.38461538461538464
87,292,292,59,1.0,339.9364295519255,6.265313089419716,104,43,134,11,0.5416666666666666,0.5180722891566265,0.49814126394052044,0.6111111111111112
88,292,292,69,1.0,318.48469133353836,6.264235899042423,107,36,130,19,0.5169082125603864,0.5070422535211268,0.5098039215686274,0.6551724137931034
89,292,292,73,1.0,326.01530777032605,6.263915747711055,112,47,117,16,0.5308056872037915,0.5222222222222223,0.4875,0.7619047619047619
90,292,292,76,1.0,316.518565062628,6.2566240744784345,109,44,125,14,0.5093457943925234,0.4943820224719101,0.5319148936170213,0.5833333333333334
91,292,292,74,1.0,310.67582216160156,6.210725867553566,113,39,130,10,0.5207373271889401,0.5,0.5327868852459017,0.43478260869565216
92,292,292,69,1.0,361.6236582193743,6.1517445887483735,107,52,123,10,0.4841628959276018,0.5531914893617021,0.5442477876106194,0.47619047619047616
93,292,292,70,1.0,323.9720394695606,6.214827898182189,106,48,124,14,0.4818181818181818,0.5581395348837209,0.5344827586206896,0.5833333333333334
94,292,292,62,1.0,317.45299817128773,6.210768605860162,110,51,120,11,0.5069124423963134,0.5795454545454546,0.5063291139240507,0.55
95,292,292,78,1.0,341.07586653593216,6.337864611362479,106,46,128,12,0.5380710659898477,0.5679012345679012,0.49612403100775193,0.46153846153846156
96,292,292,75,1.0,336.49715200438266,6.303759632876693,110,50,121,11,0.5213270142180095,0.5154639175257731,0.5260869565217391,0.4583333333333333
97,292,292,85,1.0,334.8008909718683,6.2310796615516715,111,39,133,9,0.511520737327189,0.4875,0.5341365461847389,0.5625
98,292,292,65,1.0,356.9010283694706,6.199834168190562,117,43,119,13,0.5518867924528302,0.4777777777777778,0.5,0.5909090909090909
99,292,292,77,1.0,324.5308072560928,6.328969214559692,107,41,134,10,0.5431472081218274,0.47674418604651164,0.5114503816793893,0.5882352941176471
100,292,292,72,1.0,327.88377169395295,6.266383270797657,115,44,126,7,0.5665024630541872,0.4888888888888889,0.4980237154150198,0.4375
