Iteration,Total-Applicants-Assigned,Total-#-Houses,Disabiled-Applicants-Assigned,%-Disabiled-Applicants-Assigned,Disability-Utility,Distance-Utility,#-Blacks,#-Hispanics,#-Whites,#-Others,%-Blacks,%-Hispanics,%-Whites,%-Others
24,292,292,79,1.0,5.602698445598938,5.281922094714698,109,48,123,12,0.5477386934673367,0.5333333333333333,0.4880952380952381,0.5714285714285714
25,292,292,76,1.0,5.518726134183922,5.341257586672723,103,50,131,8,0.5099009900990099,0.5208333333333334,0.5368852459016393,0.4
26,292,292,66,1.0,5.3729889097790595,5.2896502938777,110,50,120,12,0.5472636815920398,0.5263157894736842,0.4878048780487805,0.6
27,292,292,64,1.0,5.713318769724799,5.399235006289934,114,40,124,14,0.5402843601895735,0.45977011494252873,0.5145228215767634,0.6086956521739131
28,292,292,72,1.0,5.6799817580241205,5.343022713995044,107,55,123,7,0.5631578947368421,0.5,0.5082644628099173,0.35
29,292,292,67,1.0,5.517421032579859,5.249573173916382,107,63,113,9,0.5047169811320755,0.5526315789473685,0.5159817351598174,0.5294117647058824
30,292,292,69,1.0,5.405632060509779,5.230938347349847,114,40,126,12,0.5643564356435643,0.5063291139240507,0.4772727272727273,0.7058823529411765
31,292,292,66,1.0,5.482940764304064,5.343364527537834,114,44,126,8,0.5135135135135135,0.4631578947368421,0.5407725321888412,0.6666666666666666
32,292,292,77,1.0,5.540958386618942,5.305219783339684,121,43,118,10,0.5238095238095238,0.5180722891566265,0.5198237885462555,0.47619047619047616
33,292,292,48,1.0,5.572747626500436,5.264003731979547,92,49,137,14,0.46,0.550561797752809,0.5393700787401575,0.7368421052631579
34,292,292,70,1.0,5.552756425280992,5.329233550551291,118,37,124,13,0.5784313725490197,0.5,0.48627450980392156,0.4482758620689655
35,292,292,69,1.0,5.706497957137669,5.3792803060060495,103,51,130,8,0.49282296650717705,0.5543478260869565,0.5462184873949579,0.34782608695652173
36,292,292,78,1.0,5.5276896204922,5.273895239552422,108,52,122,10,0.526829268292683,0.5416666666666666,0.49795918367346936,0.625
37,292,292,82,1.0,5.401385244825699,5.258848535180396,109,45,130,8,0.5532994923857868,0.45454545454545453,0.5263157894736842,0.42105263157894735
38,292,292,50,1.0,5.559529426803398,5.293937905930252,101,58,119,14,0.5,0.5979381443298969,0.49377593360995853,0.6363636363636364
39,292,292,71,1.0,5.46662536515435,5.238753719228641,104,42,138,8,0.5148514851485149,0.49411764705882355,0.549800796812749,0.3333333333333333
40,292,292,61,1.0,5.561800485864965,5.2668882494010125,112,50,120,10,0.5209302325581395,0.5555555555555556,0.4979253112033195,0.625
41,292,292,62,1.0,5.542054418904441,5.378936560859845,111,47,126,8,0.5441176470588235,0.4845360824742268,0.5142857142857142,0.5
42,292,292,55,1.0,5.541867636432424,5.274849204859304,103,39,141,9,0.5228426395939086,0.43333333333333335,0.5444015444015444,0.5625
43,292,292,68,1.0,5.500917381163034,5.342429527876438,113,49,120,10,0.551219512195122,0.5,0.49586776859504134,0.5882352941176471
44,292,292,73,1.0,5.643812266426415,5.308972637691225,101,48,128,15,0.45701357466063347,0.6153846153846154,0.5289256198347108,0.7142857142857143
45,292,292,83,1.0,5.502208069776236,5.3389172014887984,103,51,129,9,0.515,0.5543478260869565,0.524390243902439,0.375
46,292,292,67,1.0,5.606343795036458,5.260721903618196,114,48,120,10,0.5205479452054794,0.48484848484848486,0.5286343612334802,0.5882352941176471
47,292,292,74,1.0,5.387433814286271,5.165347395256551,113,45,130,4,0.5113122171945701,0.5056179775280899,0.5439330543933054,0.3076923076923077
48,292,292,70,1.0,5.605831742648652,5.3589835810801265,112,48,123,9,0.5045045045045045,0.5454545454545454,0.5125,0.75
49,292,292,68,1.0,5.468710904394045,5.2881003077053945,117,24,137,14,0.5342465753424658,0.3333333333333333,0.5393700787401575,0.8235294117647058
50,292,292,85,1.0,5.51497818201852,5.401150257583348,92,50,137,13,0.4717948717948718,0.5813953488372093,0.5229007633587787,0.6842105263157895
51,292,292,77,1.0,5.554824197518454,5.296007933892137,110,40,132,10,0.5365853658536586,0.5194805194805194,0.5057471264367817,0.5263157894736842
52,292,292,84,1.0,5.448166008878596,5.177204637397369,105,46,131,10,0.5276381909547738,0.5609756097560976,0.5038461538461538,0.47619047619047616
