Iteration,Total-Applicants-Assigned,Total-#-Houses,Disabiled-Applicants-Assigned,%-Disabiled-Applicants-Assigned,Disability-Utility,Distance-Utility,#-Blacks,#-Hispanics,#-Whites,#-Others,%-Blacks,%-Hispanics,%-Whites,%-Others
52,292,292,43,0.5443037974683544,5.510058055532161,5.376823988671629,113,56,112,11,0.551219512195122,0.6021505376344086,0.4666666666666667,0.4583333333333333
53,292,292,37,0.49333333333333335,5.479699311544175,5.333685444105415,109,44,126,13,0.5215311004784688,0.55,0.4980237154150198,0.65
54,292,292,35,0.4605263157894737,5.4981384096598696,5.314621970909684,102,47,132,11,0.5204081632653061,0.4895833333333333,0.528,0.55
55,292,292,42,0.5915492957746479,5.384180110434875,5.276036784653276,125,36,124,7,0.5482456140350878,0.43902439024390244,0.5254237288135594,0.4375
56,292,292,36,0.5294117647058824,5.573256625597404,5.402731201958165,104,56,122,10,0.5333333333333333,0.5490196078431373,0.4939271255060729,0.5555555555555556
57,292,292,28,0.4745762711864407,5.468385625774877,5.286419855613756,111,54,118,9,0.5495049504950495,0.5346534653465347,0.49372384937238495,0.45
58,292,292,40,0.547945205479452,5.45331632518996,5.274061626860399,107,45,133,7,0.5071090047393365,0.5172413793103449,0.5298804780876494,0.5384615384615384
59,292,292,50,0.6578947368421053,5.418027188372184,5.316336747215365,103,46,132,11,0.4790697674418605,0.575,0.5409836065573771,0.4782608695652174
60,292,292,32,0.4444444444444444,5.47985071195278,5.345877265064487,114,49,120,9,0.5253456221198156,0.5384615384615384,0.5063291139240507,0.5294117647058824
61,292,292,34,0.4594594594594595,5.40441534124231,5.2277297230908975,109,44,130,9,0.5069767441860465,0.5176470588235295,0.5439330543933054,0.391304347826087
62,292,292,45,0.5357142857142857,5.593459108762073,5.368421334483611,97,50,138,7,0.4532710280373832,0.5813953488372093,0.549800796812749,0.6363636363636364
63,292,292,32,0.5245901639344263,5.48522980524003,5.35790732627946,96,55,130,11,0.48484848484848486,0.5913978494623656,0.5220883534136547,0.5
64,292,292,36,0.5454545454545454,5.3780540657351095,5.259770983996189,112,41,133,6,0.5384615384615384,0.4823529411764706,0.5215686274509804,0.42857142857142855
65,292,292,41,0.5125,5.521397932714651,5.312664112987602,123,51,110,8,0.5694444444444444,0.51,0.48034934497816595,0.47058823529411764
66,292,292,41,0.5942028985507246,5.531442030414024,5.297253609658652,106,41,134,11,0.5326633165829145,0.4823529411764706,0.5254901960784314,0.4782608695652174
67,292,292,47,0.5802469135802469,5.598426782991216,5.351536320297014,111,44,131,6,0.5522388059701493,0.4731182795698925,0.515748031496063,0.42857142857142855
68,292,292,31,0.5344827586206896,5.638922287850951,5.358676542066961,110,39,136,7,0.5164319248826291,0.52,0.5271317829457365,0.4375
69,292,292,27,0.4090909090909091,5.437130907665511,5.283183056008463,112,47,119,14,0.5358851674641149,0.5340909090909091,0.4897119341563786,0.6363636363636364
70,292,292,47,0.6351351351351351,5.708018053781715,5.193107041981645,113,38,132,9,0.5380952380952381,0.4470588235294118,0.5344129554655871,0.45
71,292,292,33,0.4074074074074074,5.540014035381336,5.300961062447808,105,47,131,9,0.5,0.49473684210526314,0.5504201680672269,0.47368421052631576
72,292,292,41,0.5125,5.395723295628621,5.3328889163576205,111,37,133,11,0.4889867841409692,0.49333333333333335,0.5588235294117647,0.5
73,292,292,35,0.4861111111111111,5.527681313136398,5.3062288879979445,110,51,117,14,0.5069124423963134,0.5666666666666667,0.508695652173913,0.56
74,292,292,39,0.6,5.415783653880571,5.26241074922125,107,42,133,10,0.4930875576036866,0.5060240963855421,0.5473251028806584,0.5263157894736842
75,292,292,43,0.5308641975308642,5.57896779838882,5.26725377268394,107,45,125,15,0.5194174757281553,0.4945054945054945,0.5230125523012552,0.5769230769230769
76,292,292,35,0.5147058823529411,5.483912805212078,5.337884705669429,93,58,127,14,0.4449760765550239,0.58,0.5570175438596491,0.56
77,292,292,41,0.5616438356164384,5.530912027096419,5.270279969668522,120,42,123,7,0.5555555555555556,0.4883720930232558,0.5,0.5
78,292,292,35,0.5384615384615384,5.519692242489859,5.36202944619123,108,47,122,15,0.5167464114832536,0.5402298850574713,0.5020576131687243,0.6521739130434783
79,292,292,33,0.515625,5.442029144404535,5.291081640106932,89,50,142,11,0.4708994708994709,0.5555555555555556,0.5419847328244275,0.5238095238095238
80,292,292,33,0.515625,5.608897688611896,5.392871385380277,102,43,135,12,0.5024630541871922,0.5443037974683544,0.52734375,0.5
81,292,292,26,0.5,5.462619336619168,5.338559607878204,99,56,127,10,0.4647887323943662,0.5773195876288659,0.5427350427350427,0.5555555555555556
82,292,292,41,0.5774647887323944,5.456180704468397,5.298339032167433,104,39,138,11,0.5024154589371981,0.4875,0.5433070866141733,0.5238095238095238
83,292,292,36,0.5142857142857142,5.490619162451034,5.266364120354539,124,47,110,11,0.5662100456621004,0.47959183673469385,0.4782608695652174,0.7333333333333333
84,292,292,43,0.5443037974683544,5.582572006083707,5.277575046867226,93,47,139,13,0.4869109947643979,0.5222222222222223,0.5408560311284046,0.5416666666666666
85,292,292,27,0.35526315789473684,5.7646725432173085,5.296115520151216,118,46,120,8,0.543778801843318,0.5,0.5128205128205128,0.42105263157894735
86,292,292,35,0.5147058823529411,5.503456873173826,5.308326700226645,105,46,129,12,0.5223880597014925,0.5411764705882353,0.524390243902439,0.4
87,292,292,37,0.5068493150684932,5.787519546353773,5.306573843684484,106,37,133,16,0.5221674876847291,0.4157303370786517,0.5450819672131147,0.6153846153846154
88,292,292,28,0.417910447761194,5.450959090393868,5.356137675301631,119,40,120,13,0.5288888888888889,0.46511627906976744,0.5333333333333333,0.5
89,292,292,35,0.5223880597014925,5.446994468137975,5.305659626697729,99,45,137,11,0.515625,0.45,0.5546558704453441,0.4782608695652174
90,292,292,36,0.5454545454545454,5.778197118692597,5.443549241051024,111,41,129,11,0.5362318840579711,0.5189873417721519,0.5119047619047619,0.4583333333333333
91,292,292,31,0.4696969696969697,5.545274113330124,5.344450501178786,100,45,140,7,0.49504950495049505,0.5232558139534884,0.5447470817120622,0.4117647058823529
92,292,292,41,0.5,5.3416757685230385,5.222626889432083,105,56,120,11,0.546875,0.6222222222222222,0.47244094488188976,0.4230769230769231
93,292,292,42,0.5915492957746479,5.395628582693246,5.203106633029656,101,49,133,9,0.531578947368421,0.5764705882352941,0.4944237918215613,0.5
94,292,292,37,0.47435897435897434,5.646484096047859,5.30120480596717,109,49,126,8,0.5396039603960396,0.5212765957446809,0.5142857142857142,0.38095238095238093
95,292,292,30,0.47619047619047616,5.5161477169121,5.399294566041768,109,32,143,8,0.5265700483091788,0.463768115942029,0.5335820895522388,0.4444444444444444
96,292,292,59,0.6082474226804123,5.657371536443707,5.191419520648393,113,40,134,5,0.5231481481481481,0.47619047619047616,0.5425101214574899,0.3333333333333333
97,292,292,41,0.5857142857142857,5.382678976359988,5.313803314156044,98,53,130,11,0.47342995169082125,0.5698924731182796,0.5485232067510548,0.44
98,292,292,37,0.46835443037974683,5.388077315728686,5.362019471257776,109,41,133,9,0.5265700483091788,0.5616438356164384,0.5155038759689923,0.375
99,292,292,46,0.5609756097560976,5.558132006211302,5.385091759045366,113,40,131,8,0.5231481481481481,0.47058823529411764,0.532520325203252,0.5333333333333333
100,292,292,32,0.5161290322580645,5.457418170348262,5.258669755652921,109,44,125,14,0.48878923766816146,0.5432098765432098,0.5274261603375527,0.6666666666666666
